toponym,offset
Shevardino,1744
Borodino,1745
Smolensk,1746
Mozhaysk,1747
Tatarinova,1748
Kutúzov,1749
Borís,1750
Gorki,1751
Moskva River,1752
Moscow,1753
Kutúzov,1754
Marin,1755
Borodino,1756
Borodino,1757
Semënovsk,1758
Knyazkovo,1759
Austerlitz,1760
Russia,1761
Bald Hills,1762
Moscow,1763
Moscow,1764
Moscow,1765
Moscow,1766
Moscow,1767
Moscow,1768
Moscow,1769
Timokhin,1770
Smolensk,1771
Russia,1772
Timokhin,1773
Timokhin,1774
Austerlitz,1775
Wolzogen,1776
Privat-Personen,1777
"Bald
Hills",1778
Europe,1779
Moscow,1780
Mozhaysk,1781
Moscow,1782
Smolensk,1783
Russia,1784
Austria,1785
Prussia,1786
Petersburg,1787
Borodino,1788
Valuevo,1789
Paris,1790
Madrid,1791
Eau de Cologne,1792
"Eau
de Cologne",1793
Salamanca,1794
Europe,1795
Moscow,1796
Paris,1797
Paris,1798
Moscow,1799
Moscow,1800
Austria,1801
Rome,1802
Rome,1803
Paris,1804
Rome,1805
Rome,1806
Rome,1807
Austerlitz,1808
Vitebsk,1809
Smolensk,1810
Moscow,1811
Moscow,1812
Friant,1813
Friant,1814
Mozhaysk,1815
Pernetti,1816
Borodino,1817
Borodino,1818
Borodino,1819
Kolocha,1820
Borodino,1821
Russia,1822
Russia,1823
France,1824
Russia,1825
Russia,1826
Borodino,1827
Russia,1828
Russia,1829
St. Bartholomew,1830
Russia,1831
Russia,1832
St. Bartholomew,1833
Borodino,1834
Borodino,1835
Moscow,1836
Moscow,1837
Moscow,1838
Borodino,1839
Borodino,1840
Paris,1841
Smolensk,1842
Smolensk,1843
Braunau,1844
Shevardino,1845
Valuevo,1846
Smolensk,1847
Borodino,1848
Borodino,1849
Borodino,1850
Borodino,1851
Borodino,1852
Borodino,1853
Borodino,1854
Kamenka,1855
Semënovsk,1856
Borodino,1857
Borodino,1858
Utitsa,1859
Borodino,1860
Borodino,1861
Borodino,1862
Borodino,1863
Borodino,1864
Naples,1865
Friant,1866
Friant,1867
Friant,1868
Austerlitz,1869
Lodi,1870
Marengo,1871
Arcola,1872
Semënovsk,1873
Semënovsk,1874
Napoleon,1875
France,1876
Wurttemberg,1877
Semënovsk,1878
Kutúzov,1879
Gorki,1880
Borodino,1881
Wolzogen,1882
Kutúzov,1883
Wolzogen,1884
Russia,1885
Borodino,1886
Wolzogen,1887
Semënovsk,1888
Timokhin,1889
Smolensk,1890
Moscow,1891
Knyazkovo,1892
Paris,1893
"St.
Helena",1894
Europe,1895
France,1896
Paris,1897
Providence,1898
Vistula,1899
Rhine,1900
Bremen,1901
Hamburg,1902
France,1903
Vilna,1904
Moscow,1905
Moscow,1906
Moscow,1907
Vilna,1908
Kalisch,1909
Russia,1910
Borodino,1911
Mozhaysk,1912
Valuevo,1913
Moscow,1914
Moscow,1915
Borodino,1916
Moscow,1917
Borodino,1918
Borodino,1919
Moscow,1920
Smolensk,1921
France,1922
Borodino,1923
Europe,1924
Europe,1925
Paris,1926
Russia,1927
Smolensk,1928
Smolensk,1929
Borodino,1930
Moscow,1931
Borodino,1932
Moscow,1933
Moscow,1934
Moscow,1935
Kaluga,1936
Smolensk,1937
Smolensk,1938
Berezina,1939
Vilna,1940
Borodino,1941
Moscow,1942
Moscow,1943
Moscow,1944
Kaluga,1945
Moscow,1946
Kaluga,1947
Kaluga,1948
Kaluga,1949
Petersburg,1950
Moscow,1951
Kaluga,1952
Moscow,1953
Moscow,1954
Smolensk,1955
Shevardino,1956
Borodino,1957
Borodino,1958
Moscow,1959
Moscow,1960
Poklonny Hill,1961
Moscow,1962
Moscow,1963
Moscow,1964
Salamanca,1965
Saragossa,1966
Moscow,1967
Moscow,1968
Moscow,1969
Sparrow Hills,1970
Moscow,1971
Moscow,1972
Moscow,1973
Turkey,1974
Russia,1975
Kutúzov,1976
Russia,1977
Russia,1978
Russia,1979
Moscow,1980
Moscow,1981
Moscow,1982
Moscow,1983
Moscow,1984
Moscow,1985
Moscow,1986
Borodino,1987
Moscow,1988
Moscow,1989
Moscow,1990
Smolensk,1991
Moscow,1992
Moscow,1993
Moscow,1994
Moscow,1995
Moscow,1996
Vienna,1997
Berlin,1998
Moscow,1999
Borodino,2000
Moscow,2001
Three Hills,2002
Moscow,2003
Moscow,2004
Saratov,2005
Russia,2006
Moscow,2007
Moscow,2008
Moscow,2009
Moscow,2010
Moscow,2011
Moscow,2012
Three Hills,2013
Moscow,2014
Moscow,2015
Vilna,2016
Petersburg,2017
Petersburg,2018
Vilna,2019
Petersburg,2020
Stone Island,2021
Hélène,2022
Columbus,2023
Petersburg,2024
Petersburg,2025
Petersburg,2026
Petersburg,2027
Borodino,2028
Borodino,2029
Knyazkovo,2030
Mozhaysk,2031
Mozhaysk,2032
Mozhaysk,2033
Torzhok,2034
Nesvitski,2035
Mozhaysk,2036
Moscow,2037
Moscow,2038
Moscow,2039
Sokolniki,2040
Moscow,2041
Moscow,2042
Mozhaysk,2043
Moscow,2044
Catherine Hospital,2045
Vereshchagin,2046
Russia,2047
Rostopchin,2048
Moscow,2049
Moscow,2050
Belaya Tserkov,2051
Pétya,2052
Petersburg,2053
Moscow,2054
Pétya,2055
Pétya,2056
Sónya,2057
Voronezh,2058
Moscow,2059
Moscow,2060
Ryazan,2061
Moscow,2062
Moscow,2063
Borodino,2064
Moscow,2065
Moscow,2066
Moscow,2067
Moscow,2068
Moscow,2069
Moscow,2070
Moscow,2071
Pétya,2072
Providence,2073
Belaya Tserkov,2074
Moscow,2075
Moscow,2076
Petersburg,2077
Sónya,2078
Moscow,2079
Povarskáya Street,2080
Pétya,2081
Kremlin,2082
Three Hills,2083
Myasnitski Street,2084
Kiev,2085
Saxony,2086
Pétya,2087
Povarskáya,2088
Moscow,2089
Moscow,2090
Moscow,2091
Three Hills,2092
Moscow,2093
Moscow,2094
Lopukhins,2095
Moscow,2096
Moscow,2097
Moscow,2098
Natásha,2099
Sónya,2100
Natásha,2101
Russia,2102
Moscow,2103
Mitenka,2104
Moscow,2105
Pétya,2106
Natásha,2107
Sónya,2108
Pétya,2109
Moscow,2110
Moscow,2111
Moscow,2112
Kudrino,2113
Nikitski,2114
Sadovaya Street,2115
Sónya,2116
Meshchanski Street,2117
Natásha,2118
Moscow,2119
Moscow,2120
Moscow,2121
Natásha,2122
Moscow,2123
Moscow,2124
Kremlin,2125
Three Hills,2126
Torzhok,2127
Moscow,2128
Ryazan,2129
Dorogomilov bridge,2130
Moscow,2131
Dorogomilov,2132
Moscow,2133
Poklonny Hill,2134
Borodino,2135
Moscow,2136
Moscow,2137
"Poklonny
Hill",2138
"Poklonny
Hill",2139
Moscow,2140
Moscow,2141
Moscow,2142
Smolensk,2143
Moscow,2144
Kremlin,2145
Kremlin,2146
Moscow,2147
Moscow,2148
Poklonny Hill,2149
Moscow,2150
Moscow,2151
Africa,2152
Moscow,2153
Moscow,2154
Moscow,2155
Moscow,2156
Moscow,2157
Moscow,2158
Moscow,2159
Tver,2160
Kaluga,2161
Kammer-Kollezski,2162
Moscow,2163
Moscow,2164
Kammer-Kollezski,2165
Moscow,2166
Moscow,2167
Moscow,2168
Moscow,2169
Kremlin,2170
Vasíli,2171
Red Square,2172
Bazaar,2173
"Ilyinka
Street",2174
Vasíli,2175
Moscow,2176
Rogozhski,2177
Yauza,2178
Varvarka,2179
Moroseyka,2180
Moscow,2181
Lubyanka Street,2182
Moscow,2183
Moscow,2184
Ryazan,2185
Moscow,2186
Moscow,2187
Poklonny Hill,2188
Borodino,2189
Moscow,2190
Moscow,2191
Moscow,2192
Moscow,2193
Moscow,2194
Russia,2195
Moscow,2196
Borodino,2197
Moscow,2198
Smolensk,2199
Russia,2200
Moscow,2201
Moscow,2202
Moscow,2203
Moscow,2204
Moscow,2205
Moscow,2206
Moscow,2207
Moscow,2208
Moscow,2209
Suffragan,2210
Moscow,2211
Sokolniki,2212
Russia,2213
Moscow,2214
Moscow,2215
Moscow,2216
Vereshchagin,2217
Vereshchagin,2218
Vereshchagin,2219
Sokolniki,2220
Myasnitski Street,2221
Sokolniki,2222
Yauza bridge,2223
Russia,2224
Sokolniki,2225
Vereshchagin,2226
Yauza bridge,2227
Moscow,2228
Moscow,2229
Rostopchin,2230
Moscow,2231
Moscow,2232
Moscow,2233
Wurttemberg,2234
Naples,2235
Arbat Street,2236
St. Nicholas,2237
Kremlin,2238
Moscow,2239
Kremlin,2240
Vozdvizhenka Street,2241
Square,2242
Kremlin,2243
Kremlin,2244
Kutafyev Gate,2245
Vozdvizhenka,2246
Mokhavaya,2247
Kutafyev Street,2248
Moscow,2249
Square,2250
Znamenka,2251
Kremlin,2252
Senate Square,2253
Square,2254
Kremlin,2255
Moroseyka,2256
Lubyanka,2257
Pokrovka Streets,2258
Vozdvizhenka,2259
Moscow,2260
Moscow,2261
Moscow,2262
Moscow,2263
Moscow,2264
Moscow,2265
Kremlin,2266
Moscow,2267
Moscow,2268
Moscow,2269
Moscow,2270
Moscow,2271
Senate Square,2272
Moscow,2273
Moscow,2274
Moscow,2275
Moscow,2276
Berlin,2277
Vienna,2278
Moscow,2279
Borodino,2280
Moscow,2281
Moscow,2282
Moscow,2283
Moscow,2284
Three Hills,2285
Moscow,2286
Moscow,2287
Europe,2288
Vienna,2289
Mozhaysk,2290
Moscow,2291
Moscow,2292
Moscow,2293
Providence,2294
Moscow,2295
Bordeaux,2296
Smolensk,2297
Moskowa,2298
Naples,2299
Moscow,2300
Moscow,2301
Paris,2302
Paris,2303
Paris,2304
Paris,2305
Paris,2306
Paris,2307
Paris,2308
Paris,2309
Paris,2310
Sorbonne,2311
Paris,2312
Paris,2313
Moscow,2314
Vienna,2315
Berlin,2316
Madrid,2317
Naples,2318
Rome,2319
Warsaw,2320
France,2321
Moscow,2322
Wurttemberg,2323
Wurttemberg,2324
Moscow,2325
Moscow Bordeaux,2326
Moscow,2327
France,2328
Germany,2329
Poland,2330
Moscow,2331
Pokrovka,2332
Moscow,2333
Mytishchi,2334
Moscow,2335
Moscow,2336
Great Mytishchi,2337
Rostóvs,2338
Mytishchi,2339
Mytishchi,2340
Mytishchi,2341
Moscow,2342
Moscow,2343
Rogozhski,2344
Moscow,2345
Moscow,2346
Moscow,2347
Moscow,2348
Troitsa,2349
Moscow,2350
Moscow,2351
Sónya,2352
Moscow,2353
Sónya,2354
Moscow,2355
Moscow,2356
"Little
Mytishchi",2357
Borodino,2358
Moscow,2359
Mytishchi,2360
Moscow,2361
Borodino,2362
Mytishchi,2363
Russia,2364
Moscow,2365
Moscow,2366
Bazaar,2367
"Moskva
River",2368
Dorogomilov Bridge,2369
Povarskoy,2370
St. Nicholas,2371
Arbat,2372
Kremlin,2373
Kremlin,2374
Aniska,2375
Moscow,2376
Moscow,2377
Petersburg,2378
Petersburg,2379
Borodino,2380
Petersburg,2381
Spain,2382
Vienna,2383
Petersburg,2384
Warsaw,2385
Hippolyte,2386
"Prince
Vasíli",2387
Moscow,2388
New Jerusalem,2389
France,2390
Russia,2391
Tatarinova,2392
France,2393
Tuchkov,2394
Petersburg,2395
Petersburg,2396
Spain,2397
Hélène,2398
Moscow,2399
Moscow,2400
Russia,2401
Ryazan,2402
Moscow,2403
Russia,2404
Moscow,2405
Yaroslavl,2406
Moscow,2407
Moscow,2408
Kutúzov,2409
Petersburg,2410
Stone Island,2411
Moscow,2412
Moscow,2413
Moscow,2414
Moscow,2415
Moscow,2416
Moscow,2417
Michaud,2418
Moscow,2419
Providence,2420
Europe,2421
Russia,2422
Russia,2423
Russia,2424
Petersburg,2425
Moscow,2426
Russia,2427
Moscow,2428
Moscow,2429
Russia,2430
Russia,2431
Voronezh,2432
Borodino,2433
Voronezh,2434
Voronezh,2435
Voronezh,2436
Moscow,2437
Russia,2438
Moscow,2439
Voronezh,2440
Moscow,2441
Moscow,2442
Voronezh,2443
Voronezh,2444
Voronezh,2445
Sónya,2446
Sónya,2447
Moscow,2448
Voronezh,2449
Russia,2450
Russia,2451
Mass,2452
Borodino,2453
Moscow,2454
Voronezh,2455
Borodino,2456
Moscow,2457
Voronezh,2458
Smolensk,2459
Voronezh,2460
Sónya,2461
Sónya,2462
Sónya,2463
Moscow,2464
Troitsa,2465
Moscow,2466
Yaroslavl,2467
Troitsa,2468
Bogucharovo,2469
Sónya,2470
Moscow,2471
Sónya,2472
Moscow,2473
Providence,2474
Troitsa,2475
Otradnoe,2476
Sónya,2477
Sónya,2478
Moscow,2479
Crimean bridge,2480
Moscow,2481
Moscow,2482
Moscow,2483
Moscow,2484
Moscow,2485
Moscow,2486
Yaroslavl,2487
Voronezh,2488
Tíkhon,2489
Moscow,2490
Lipetsk,2491
Ryazan,2492
Ryazan,2493
Dessalles,2494
Yaroslavl,2495
Voronezh,2496
Voronezh,2497
Yaroslavl,2498
Yaroslavl,2499
Square,2500
Volga,2501
Dessalles,2502
Moscow,2503
Sónya,2504
Moscow,2505
Troitsa,2506
Yaroslavl,2507
Ryazan,2508
Moscow,2509
Natásha,2510
Mytishchi,2511
Sónya,2512
Troitsa,2513
West,2514
East,2515
Borodino,2516
Moscow,2517
Ryazana,2518
Kaluga,2519
Krasnaya Pakhra River,2520
Russia,2521
Moscow,2522
Kaluga,2523
Russia,2524
Moscow,2525
Krasnaya Pakhra,2526
Smolensk,2527
Petersburg,2528
Oka,2529
Tula,2530
Ryazan,2531
Ryazan,2532
Tula,2533
Tula,2534
Tula,2535
Pakhra,2536
Podolsk,2537
"Kaluga
province",2538
Tula,2539
Kaluga,2540
Moscow,2541
Tarutino,2542
Moscow,2543
Ryazan,2544
Tula,2545
Kaluga,2546
Petersburg,2547
Ryazan,2548
Kaluga,2549
Borodino,2550
Borodino,2551
Borodino,2552
MOSCOW,2553
Moscow,2554
Tarutino,2555
Tarutino,2556
Tarutino,2557
Moscow,2558
Petersburg,2559
Moscow,2560
Petersburg,2561
Moscow,2562
Tarutino,2563
Moscow,2564
Tula,2565
Petersburg,2566
Mozhaysk,2567
Moscow,2568
Moscow,2569
Tula,2570
Petersburg,2571
Moscow,2572
Russia,2573
Petersburg,2574
Ermolov,2575
Echkino,2576
Letashovka,2577
Tarutino,2578
Russia,2579
Konovnitsyn,2580
Stromilova,2581
Dmitrovsk,2582
Weyrother,2583
Austerlitz,2584
Kutúzov,2585
Borodino,2586
Russia,2587
Tarutino,2588
Moscow,2589
Moscow,2590
Petersburg,2591
Smolensk,2592
Vilna,2593
Moscow,2594
Moscow,2595
Moscow,2596
Moscow,2597
Petersburg,2598
Moscow,2599
Moscow,2600
Mozhaysk,2601
Smolensk,2602
Moscow,2603
Moscow,2604
Egypt,2605
Italy,2606
Austria,2607
Prussia,2608
Egypt,2609
Austria,2610
Prussia,2611
Germany,2612
Moscow,2613
Moscow,2614
Moscow,2615
Russia,2616
Paris,2617
Moscow,2618
Kremlin,2619
Russia,2620
Moscow,2621
Moscow,2622
Petersburg,2623
Petersburg,2624
Moscow,2625
MOSCOW,2626
Moscow,2627
Moscow,2628
Moscow,2629
Mokhovaya Street,2630
Kremlin,2631
Moscow,2632
Tutolmin,2633
Moscow,2634
Moscow,2635
Egypt,2636
Moscow,2637
Kremlin,2638
Moscow,2639
Kremlin,2640
Moscow,2641
Smolensk,2642
Tarutino,2643
Tarutino,2644
Moscow,2645
Moscow,2646
Moscow,2647
Tarutino,2648
Karataev,2649
Sparrow Hills,2650
Moscow,2651
Moscow Pierre,2652
Borodino,2653
Karataev,2654
Russia,2655
Russia,2656
Sparrow Hills,2657
Moscow,2658
Moscow,2659
Moscow,2660
St. Nicholas,2661
St. Blasius,2662
Kremlin,2663
Khamovniki,2664
Moscow,2665
Khamovniki,2666
Kaluga,2667
Neskuchny,2668
Stone Bridge,2669
Kaluga,2670
Moscow,2671
Kaluga,2672
"Great Ordynka
Street",2673
Kaluga,2674
Kaluga,2675
Khamovniki,2676
Moscow,2677
Kaluga,2678
Moscow,2679
Moscow,2680
Moscow,2681
Kaluga,2682
Tarutino,2683
Forminsk,2684
Tarutino,2685
Forminsk,2686
Austerlitz,2687
Austerlitz,2688
Smolensk,2689
Smolensk,2690
Malakhov Gate,2691
Smolensk,2692
Borodino,2693
Borodino,2694
Forminsk,2695
Forminsk,2696
Aristovo,2697
Kaluga,2698
Forminsk,2699
Forminsk,2700
Moscow,2701
Borovsk,2702
Moscow,2703
Kaluga,2704
Litashevka,2705
Forminsk,2706
Konovnitsyn,2707
Russia,2708
Petersburg,2709
Borodino,2710
Moscow,2711
Moscow,2712
Medyn,2713
Moscow,2714
Moscow,2715
Konovnitsyn,2716
Moscow,2717
Russia,2718
Kaluga,2719
Tarutino,2720
Moscow,2721
Smolensk,2722
Kaluga province,2723
Moscow,2724
Borodino,2725
Moscow,2726
Smolensk,2727
Mozhaysk,2728
Smolensk,2729
Moscow,2730
Smolensk,2731
Smolensk,2732
Smolensk,2733
Smolensk,2734
Smolensk,2735
Smolensk,2736
Moscow,2737
Vyazma,2738
Vyazma,2739
Smolensk,2740
Borodino,2741
Moscow,2742
Austria,2743
France,2744
Prussia,2745
Moscow,2746
Moscow,2747
Russia,2748
France,2749
Borodino,2750
Moscow,2751
Borodino,2752
China,2753
Borodino,2754
Moscow,2755
Moscow,2756
Moscow,2757
Smolensk,2758
Borodino,2759
Moscow,2760
Moscow,2761
Spain,2762
Caucasus,2763
Smolensk,2764
Smolensk,2765
Smolensk,2766
Mikulino,2767
Shamshevo,2768
Mikulino,2769
Shamshevo,2770
Mikulino,2771
Shamshevo,2772
Mikulino,2773
Shamshevo,2774
Shamshevo,2775
Vyazma,2776
Pétya,2777
Pétya,2778
Shamshevo,2779
Pétya,2780
Tíkhon,2781
Pokrovsk,2782
Pokrovsk,2783
Pokrovsk,2784
Tíkhon,2785
Shamshevo,2786
Pétya,2787
Moscow,2788
Vyazma,2789
Vyazma,2790
Pétya,2791
Vesenya,2792
Vesenya,2793
Pétya,2794
Pétya,2795
Moscow,2796
Pétya,2797
Pétya,2798
Karabakh,2799
Pétya,2800
Pétya,2801
Pétya,2802
Pétya,2803
Pétya,2804
Pétya,2805
Pétya,2806
Moscow,2807
Moscow,2808
Vyazma,2809
Moscow,2810
Moscow,2811
Dorogobuzh,2812
Moscow,2813
Moscow,2814
Siberia,2815
Smolensk,2816
Shamshevo,2817
Mozhaysk,2818
Borodino,2819
Mozhaysk,2820
Switzerland,2821
Kiev,2822
Moscow,2823
Vyazma,2824
Moscow,2825
Vyazma,2826
Vyazma,2827
Smolensk,2828
Smolensk,2829
Berezina,2830
Berezina,2831
Vilna,2832
Smolensk,2833
Smolensk,2834
Smolensk,2835
Smolensk,2836
Naples,2837
Moscow,2838
Kaluga,2839
Smolensk,2840
Smolensk,2841
Krasnoe,2842
Krasnoe,2843
Smolensk,2844
Orsha,2845
Dnieper,2846
Vilna,2847
Berezina,2848
Kaluga,2849
Smolensk,2850
Orsha,2851
Krasnoe,2852
Dnieper,2853
Orsha,2854
Borodino,2855
Krasnoe,2856
Berezina,2857
Vyazma,2858
Tarutino,2859
Borodino,2860
Krasnoe,2861
Berezina,2862
Moscow,2863
Russia,2864
Chichagov,2865
Krasnoe,2866
Berezina,2867
Tarutino,2868
Krasnoe,2869
Yaroslavl,2870
Moscow,2871
Vozdvizhenka Street,2872
Moscow,2873
Moscow,2874
Moscow,2875
Mytishchi,2876
Troitsa,2877
Yaroslavl,2878
Sónya,2879
Natásha,2880
Natásha,2881
Moscow,2882
Vyazma,2883
Krasnoe,2884
Krasnoe,2885
Petersburg,2886
Tarutino,2887
Vyazma,2888
Moscow,2889
Vilna,2890
Krasnoe,2891
Krasnoe,2892
Wurttemberg,2893
Krasnoe,2894
Krasnoe,2895
Krasnoe,2896
Berezina,2897
Krasnoe,2898
Providence,2899
Borodino,2900
Vilna,2901
Yauza,2902
Kutúzov,2903
Moscow,2904
Moscow,2905
Moscow,2906
Moscow,2907
Moscow,2908
Borodino,2909
Borodino,2910
Moscow,2911
Russia,2912
Arakcheev,2913
Vilna,2914
Russia,2915
Borodino,2916
Russia,2917
Krasnoe,2918
Kutúzov,2919
Russia,2920
Mozhaysk,2921
Mozhaysk,2922
Ramballe,2923
Morel,2924
Berezina,2925
Berezina,2926
Petersburg,2927
Berezina River,2928
Berezina,2929
Berezina,2930
Moscow,2931
Berezina,2932
Petersburg,2933
Petersburg Berezina,2934
Petersburg,2935
Berezina,2936
Kaluga,2937
Moscow,2938
Vilna,2939
Vilna,2940
Greece,2941
Warsaw,2942
Turkey,2943
Kutúzov,2944
china,2945
Borísov,2946
Vilna,2947
Petersburg,2948
Vilna,2949
Krasnoe,2950
Berezina,2951
Vilna,2952
Russia,2953
Europe,2954
Russia,2955
Russia,2956
Austerlitz,2957
Konovnitsyn,2958
Turkey,2959
Petersburg,2960
Russia,2961
Europe,2962
Russia,2963
Kiev,2964
Borodino,2965
Yaroslavl,2966
Moscow,2967
Elets,2968
Moscow,2969
Orel,2970
Moscow,2971
Orel,2972
Willarski,2973
Moscow,2974
Moscow,2975
Moscow,2976
Moscow,2977
Moscow,2978
Petersburg,2979
Petersburg,2980
Moscow,2981
Moscow,2982
Russia,2983
Europe,2984
Moscow,2985
Moscow,2986
Moscow,2987
Moscow,2988
Moscow,2989
Moscow,2990
Moscow,2991
Moscow,2992
Moscow,2993
Moscow,2994
Moscow,2995
Moscow,2996
Moscow,2997
Moscow,2998
Kremlin,2999
Moscow,3000
Moscow,3001
Petersburg,3002
Petersburg,3003
Kostroma,3004
Natásha,3005
Moscow,3006
Moscow,3007
Vozdvizhenka Street,3008
Borodino,3009
Natásha,3010
Moscow,3011
Yaroslavl,3012
Natásha,3013
Natásha,3014
Moscow,3015
Moscow,3016
Natásha,3017
Natásha,3018
Moscow,3019
Natásha,3020
Natásha,3021
Natásha,3022
Petersburg,3023
Petersburg,3024
Petersburg,3025
Petersburg,3026
Rhine,3027
Petersburg,3028
Petersburg,3029
Natásha,3030
Petersburg,3031
Natásha,3032
Photius,3033
Russia,3034
Russia,3035
Poland,3036
Poland,3037
Europe,3038
Poland,3039
Moscow,3040
Petersburg,3041
Poland,3042
Russia,3043
Europe,3044
Russia,3045
France,3046
Europe,3047
Russia,3048
France,3049
France,3050
Italy,3051
Africa,3052
Prussia,3053
Austria,3054
Spain,3055
Russia,3056
Moscow,3057
Italy,3058
France,3059
Turkey,3060
Italy,3061
Italy,3062
Paris,3063
Africa,3064
Malta,3065
Africa,3066
Africa,3067
Africa,3068
Paris,3069
Italy,3070
Egypt,3071
France,3072
France,3073
Russia,3074
England,3075
Austerlitz,3076
Europe,3077
England,3078
France,3079
"Central
Europe",3080
Europe,3081
Prussia,3082
Austria,3083
Moscow,3084
Austerlitz,3085
Wagram,3086
Borodino,3087
Moscow,3088
Central Europe,3089
Paris,3090
France,3091
Paris,3092
France,3093
France,3094
Erfurt,3095
Europe,3096
Europe,3097
Moscow,3098
Paris,3099
Moscow,3100
Moscow,3101
Moscow,3102
Sónya,3103
Petersburg,3104
Sónya,3105
Sónya,3106
Moscow,3107
Voronezh,3108
Moscow,3109
Sónya,3110
Bogucharovo,3111
"Bald
Hills",3112
Sónya,3113
Bald Hills,3114
Bogucharovo,3115
Sónya,3116
Bald Hills,3117
Bald Hills,3118
Petersburg,3119
Rostóvs,3120
Ryazan,3121
Sónya,3122
Bald Hills,3123
Moscow,3124
Malvinas,3125
Moscow,3126
Petersburg,3127
Moscow,3128
Otradnoe,3129
Sónya,3130
Sónya,3131
Petersburg,3132
Petersburg,3133
Natásha,3134
Sónya,3135
Bald Hills,3136
St. George,3137
Moscow,3138
Petersburg,3139
Petersburg,3140
Sónya,3141
Petersburg,3142
Petersburg,3143
Petersburg,3144
Petersburg,3145
Pugachev,3146
Europe,3147
Russia,3148
Europe,3149
Petersburg,3150
Tambov,3151
Petersburg,3152
Petersburg,3153
Montesquieu,3154
Petersburg,3155
Petersburg,3156
Petersburg,3157
Arakcheev,3158
Dessalles,3159
Europe,3160
Paris,3161
Moscow,3162
Europe,3163
Paris,3164
France,3165
France,3166
Paris,3167
France,3168
France,3169
France,3170
Italy,3171
Austria,3172
Prussia,3173
Russia,3174
Europe,3175
Russia,3176
Moscow,3177
Moscow,3178
Europe,3179
Paris,3180
Talleyrand,3181
France,3182
Vienna,3183
France,3184
St. Helena,3185
France,3186
Europe,3187
Talleyrand,3188
Talleyrand,3189
Talleyrand,3190
Boulogne,3191
Rhine,3192
France,3193
Louis XVIII,3194
Siberia,3195
Jerusalem,3196
Mexico,3197
Prussia,3198
Bohemia,3199
Russia,3200
Russia,3201
Vienna,3202
Berlin,3203
Petersburg,3204
Russia,3205
England,3206
Russia,3207
Russia,3208
Russia,3209
Russia,3210
Russia,3211
France,3212
Europe,3213
France,3214
England,3215
Russia,3216
England,3217
Europe,3218
Bismarck,3219
Europe,3220
Newton,3221
Newton,3222
United States,3223
United States,3224
United States,3225
United States,3226
United States,3227
United States,3228
"United
States",3229
United States,3230
Mississippi,3231
U.S.,3232
"Melan Dr. S.
Fairbanks",3233
Salt Lake City,3234
UT,3235
"United
States",3236
United States,3237
U.S.,3238
U.S.,3239
